2024-12-12,10:46:55,Sample Rate(S):,0.010
X,Y,R,Theta,Frequency,X Noise,Y Noise,XD1,YD1,RD1,Theta D1,XD2,YD2,RD2,Theta D2,XD3,YD3,RD3,Theta D3,ADC1,ADC2,ADC3,ADC4
7.5165833349e-05,-5.3372926716e-05,9.2187698796e-05,-3.5377382237e+01,1.0000003052e+07,2.5363029304e-06,1.8528345130e-04,7.5165833395e-05,-5.3372926716e-05,9.2187698833e-05,-3.5377382220e+01,7.5165833440e-05,-5.3372926670e-05,9.2187698844e-05,-3.5377382180e+01,7.5165833395e-05,-5.3372926716e-05,9.2187698833e-05,-3.5377382220e+01,3.1250953907e-04,6.2501907814e-04,-6.2501907814e-04,-6.2501907814e-04
7.3616547439e-05,-5.1009735534e-05,8.9562208414e-05,-3.4718527466e+01,1.0000003052e+07,2.5574088265e-06,1.8528635935e-04,7.3616547485e-05,-5.1009735534e-05,8.9562208452e-05,-3.4718527449e+01,7.3616547485e-05,-5.1009735534e-05,8.9562208452e-05,-3.4718527449e+01,7.3616547485e-05,-5.1009735534e-05,8.9562208452e-05,-3.4718527449e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03
7.1123502542e-05,-4.6931014037e-05,8.5211928111e-05,-3.3418922686e+01,1.0000003052e+07,2.5930622559e-06,1.8529251368e-04,7.1123502588e-05,-4.6931014037e-05,8.5211928149e-05,-3.3418922669e+01,7.1123502588e-05,-4.6931014037e-05,8.5211928149e-05,-3.3418922669e+01,7.1123502588e-05,-4.6931014037e-05,8.5211928149e-05,-3.3418922669e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
6.7658722809e-05,-4.0898891210e-05,7.9059610892e-05,-3.1152463940e+01,1.0000003052e+07,2.6053746646e-06,1.8529541109e-04,6.7658722809e-05,-4.0898891210e-05,7.9059610892e-05,-3.1152463940e+01,6.7658722855e-05,-4.0898891210e-05,7.9059610931e-05,-3.1152463923e+01,6.7658722809e-05,-4.0898891210e-05,7.9059610892e-05,-3.1152463940e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
6.3776079689e-05,-3.3614930955e-05,7.2092662064e-05,-2.7792703861e+01,1.0000003052e+07,2.6136973993e-06,1.8529802897e-04,6.3776079689e-05,-3.3614930955e-05,7.2092662064e-05,-2.7792703861e+01,6.3776079734e-05,-3.3614930955e-05,7.2092662105e-05,-2.7792703844e+01,6.3776079689e-05,-3.3614930955e-05,7.2092662064e-05,-2.7792703861e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
6.0207312771e-05,-2.6292552127e-05,6.5697936105e-05,-2.3590910468e+01,1.0000001526e+07,2.6187520523e-06,1.8530035381e-04,6.0207312771e-05,-2.6292552127e-05,6.5697936105e-05,-2.3590910468e+01,6.0207312817e-05,-2.6292552127e-05,6.5697936147e-05,-2.3590910452e+01,6.0207312771e-05,-2.6292552127e-05,6.5697936105e-05,-2.3590910468e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
5.7425583617e-05,-1.9782678339e-05,6.0737566761e-05,-1.9008442972e+01,1.0000001526e+07,2.6214962956e-06,1.8530243032e-04,5.7425583617e-05,-1.9782678339e-05,6.0737566761e-05,-1.9008442972e+01,5.7425583662e-05,-1.9782678339e-05,6.0737566804e-05,-1.9008442957e+01,5.7425583617e-05,-1.9782678339e-05,6.0737566761e-05,-1.9008442972e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
5.5361167785e-05,-1.4184235997e-05,5.7149378381e-05,-1.4370776018e+01,1.0000001526e+07,2.6226767866e-06,1.8530430521e-04,5.5361167785e-05,-1.4184235997e-05,5.7149378381e-05,-1.4370776018e+01,5.5361167831e-05,-1.4184235997e-05,5.7149378425e-05,-1.4370776007e+01,5.5361167785e-05,-1.4184235997e-05,5.7149378381e-05,-1.4370776018e+01,-3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
5.3607046341e-05,-8.9399385685e-06,5.4347381897e-05,-9.4679705212e+00,1.0000003052e+07,2.6228073311e-06,1.8530600620e-04,5.3607046341e-05,-8.9399385685e-06,5.4347381897e-05,-9.4679705212e+00,5.3607046341e-05,-8.9399385685e-06,5.4347381897e-05,-9.4679705212e+00,5.3607046341e-05,-8.9399385685e-06,5.4347381897e-05,-9.4679705212e+00,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
5.1901287010e-05,-3.5018354180e-06,5.2019289158e-05,-3.8599577136e+00,1.0000003052e+07,2.6223003179e-06,1.8530753045e-04,5.1901287010e-05,-3.5018354180e-06,5.2019289158e-05,-3.8599577136e+00,5.1901287010e-05,-3.5018354180e-06,5.2019289158e-05,-3.8599577136e+00,5.1901287010e-05,-3.5018354180e-06,5.2019289158e-05,-3.8599577136e+00,-1.2500381563e-03,-1.2500381563e-03,-2.1875668317e-03,-2.8125857934e-03
5.0068175746e-05,2.2672390842e-06,5.0119483194e-05,2.5927559134e+00,1.0000003052e+07,2.6207177322e-06,1.8530996676e-04,5.0068175746e-05,2.2672390842e-06,5.0119483194e-05,2.5927559134e+00,5.0068175746e-05,2.2672390842e-06,5.0119483194e-05,2.5927559134e+00,5.0068175746e-05,2.2672390842e-06,5.0119483194e-05,2.5927559134e+00,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-1.2500381563e-03
4.7891800499e-05,8.8822789618e-06,4.8708515011e-05,1.0507007975e+01,1.0000003052e+07,2.6199822741e-06,1.8531081183e-04,4.7891800499e-05,8.8822789618e-06,4.8708515011e-05,1.0507007975e+01,4.7891800499e-05,8.8822789618e-06,4.8708515011e-05,1.0507007975e+01,4.7891800499e-05,8.8822789618e-06,4.8708515011e-05,1.0507007975e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
4.5361805534e-05,1.7165773629e-05,4.8501104993e-05,2.0727601435e+01,1.0000003052e+07,2.6195022623e-06,1.8531133519e-04,4.5361805534e-05,1.7165773629e-05,4.8501104993e-05,2.0727601435e+01,4.5361805534e-05,1.7165773629e-05,4.8501104993e-05,2.0727601435e+01,4.5361805534e-05,1.7165773629e-05,4.8501104993e-05,2.0727601435e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
4.2838932952e-05,2.6925509561e-05,5.0597996418e-05,3.2150553074e+01,1.0000003052e+07,2.6194946618e-06,1.8531149373e-04,4.2838932952e-05,2.6925509561e-05,5.0597996418e-05,3.2150553074e+01,4.2838932952e-05,2.6925509561e-05,5.0597996418e-05,3.2150553074e+01,4.2838932952e-05,2.6925509561e-05,5.0597996418e-05,3.2150553074e+01,0.0000000000e+00,9.3752861721e-04,-3.1250953907e-04,-6.2501907814e-04
4.0624477778e-05,3.7131079545e-05,5.5036944528e-05,4.2427550997e+01,1.0000003052e+07,2.6200687613e-06,1.8531129043e-04,4.0624477778e-05,3.7131079545e-05,5.5036944528e-05,4.2427550997e+01,4.0624477778e-05,3.7131079545e-05,5.5036944528e-05,4.2427550997e+01,4.0624477778e-05,3.7131079545e-05,5.5036944528e-05,4.2427550997e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
3.8877757992e-05,4.6585147286e-05,6.0676651310e-05,5.0153227785e+01,1.0000003052e+07,2.6211637677e-06,1.8531075955e-04,3.8877757992e-05,4.6585147286e-05,6.0676651310e-05,5.0153227785e+01,3.8877757992e-05,4.6585147286e-05,6.0676651310e-05,5.0153227785e+01,3.8877757992e-05,4.6585147286e-05,6.0676651310e-05,5.0153227785e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.2500381563e-03
3.7979316520e-05,5.4464874217e-05,6.6399179263e-05,5.5111261125e+01,1.0000003052e+07,2.6225561565e-06,1.8530993456e-04,3.7979316520e-05,5.4464874217e-05,6.6399179263e-05,5.5111261125e+01,3.7979316520e-05,5.4464874217e-05,6.6399179263e-05,5.5111261125e+01,3.7979316520e-05,5.4464874217e-05,6.6399179263e-05,5.5111261125e+01,1.4687947929e-02,1.7188023776e-02,1.5625476371e-03,6.2501907814e-04
3.8019860423e-05,6.1016898283e-05,7.1892778933e-05,5.8072814648e+01,1.0000003052e+07,2.6238198898e-06,1.8530882963e-04,3.8019860423e-05,6.1016898283e-05,7.1892778933e-05,5.8072814648e+01,3.8019860423e-05,6.1016898283e-05,7.1892778933e-05,5.8072814648e+01,3.8019860423e-05,6.1016898283e-05,7.1892778933e-05,5.8072814648e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
3.8595290524e-05,6.6803582716e-05,7.7151248301e-05,5.9983138766e+01,1.0000003052e+07,2.6243181378e-06,1.8530579924e-04,3.8595290524e-05,6.6803582716e-05,7.7151248301e-05,5.9983138766e+01,3.8595290524e-05,6.6803582716e-05,7.7151248301e-05,5.9983138766e+01,3.8595290524e-05,6.6803582716e-05,7.7151248301e-05,5.9983138766e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
3.9442688157e-05,7.2331944445e-05,8.2387109649e-05,6.1396321839e+01,1.0000003052e+07,2.6231677573e-06,1.8530391808e-04,3.9442688157e-05,7.2331944445e-05,8.2387109649e-05,6.1396321839e+01,3.9442688157e-05,7.2331944445e-05,8.2387109649e-05,6.1396321839e+01,3.9442688157e-05,7.2331944445e-05,8.2387109649e-05,6.1396321839e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-1.5625476371e-03
4.0619894938e-05,7.8380160936e-05,8.8280380002e-05,6.2604915080e+01,1.0000003052e+07,2.6209859730e-06,1.8530186552e-04,4.0619894938e-05,7.8380160936e-05,8.8280380002e-05,6.2604915080e+01,4.0619894938e-05,7.8380160936e-05,8.8280380002e-05,6.2604915080e+01,4.0619894938e-05,7.8380160936e-05,8.8280380002e-05,6.2604915080e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
4.1810304395e-05,8.5567040796e-05,9.5235602714e-05,6.3958655041e+01,1.0000003052e+07,2.6178841550e-06,1.8529973080e-04,4.1810304395e-05,8.5567040796e-05,9.5235602714e-05,6.3958655041e+01,4.1810304395e-05,8.5567040796e-05,9.5235602714e-05,6.3958655041e+01,4.1810304395e-05,8.5567040796e-05,9.5235602714e-05,6.3958655041e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
4.2485570441e-05,9.3778831361e-05,1.0295383872e-04,6.5627572777e+01,1.0000003052e+07,2.6142503046e-06,1.8529761254e-04,4.2485570441e-05,9.3778831361e-05,1.0295383872e-04,6.5627572777e+01,4.2485570441e-05,9.3778831361e-05,1.0295383872e-04,6.5627572777e+01,4.2485570441e-05,9.3778831361e-05,1.0295383872e-04,6.5627572777e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
4.2556660522e-05,1.0230433149e-04,1.1080273280e-04,6.7413621622e+01,1.0000003052e+07,2.6105914016e-06,1.8529557946e-04,4.2556660522e-05,1.0230433149e-04,1.1080273280e-04,6.7413621622e+01,4.2556660522e-05,1.0230433149e-04,1.1080273280e-04,6.7413621622e+01,4.2556660522e-05,1.0230433149e-04,1.1080273280e-04,6.7413621622e+01,3.1250953907e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
4.2223911890e-05,1.1037101025e-04,1.1817198754e-04,6.9064982677e+01,1.0000003052e+07,2.6072877571e-06,1.8529364736e-04,4.2223911890e-05,1.1037101025e-04,1.1817198754e-04,6.9064982677e+01,4.2223911890e-05,1.1037101025e-04,1.1817198754e-04,6.9064982677e+01,4.2223911890e-05,1.1037101025e-04,1.1817198754e-04,6.9064982677e+01,-3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
4.1582679321e-05,1.1778550964e-04,1.2491014971e-04,7.0555072985e+01,1.0000003052e+07,2.6044633194e-06,1.8529179031e-04,4.1582679321e-05,1.1778550964e-04,1.2491014971e-04,7.0555072985e+01,4.1582679321e-05,1.1778550964e-04,1.2491014971e-04,7.0555072985e+01,4.1582679321e-05,1.1778550964e-04,1.2491014971e-04,7.0555072985e+01,3.1250953907e-04,9.3752861721e-04,-3.1250953907e-04,-6.2501907814e-04
4.0719117046e-05,1.2440075749e-04,1.3089535881e-04,7.1875590300e+01,1.0000003052e+07,2.5999283913e-06,1.8528810936e-04,4.0719117046e-05,1.2440075749e-04,1.3089535881e-04,7.1875590300e+01,4.0719117046e-05,1.2440075749e-04,1.3089535881e-04,7.1875590300e+01,4.0719117046e-05,1.2440075749e-04,1.3089535881e-04,7.1875590300e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-3.1250953907e-04
3.9838051053e-05,1.3039171157e-04,1.3634173520e-04,7.3010734059e+01,1.0000003052e+07,2.5978831464e-06,1.8528616413e-04,3.9838051053e-05,1.3039171157e-04,1.3634173520e-04,7.3010734059e+01,3.9838051053e-05,1.3039171157e-04,1.3634173520e-04,7.3010734059e+01,3.9838051053e-05,1.3039171157e-04,1.3634173520e-04,7.3010734059e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
3.9292825043e-05,1.3602750470e-04,1.4158887009e-04,7.3888146361e+01,1.0000001526e+07,2.5956492734e-06,1.8528402697e-04,3.9292825043e-05,1.3602750470e-04,1.4158887009e-04,7.3888146361e+01,3.9292825043e-05,1.3602750470e-04,1.4158887009e-04,7.3888146361e+01,3.9292825043e-05,1.3602750470e-04,1.4158887009e-04,7.3888146361e+01,3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
3.9235589007e-05,1.4138948117e-04,1.4673246686e-04,7.4490668303e+01,1.0000001526e+07,2.5928527207e-06,1.8528155838e-04,3.9235589007e-05,1.4138948117e-04,1.4673246686e-04,7.4490668303e+01,3.9235589007e-05,1.4138948117e-04,1.4673246686e-04,7.4490668303e+01,3.9235589007e-05,1.4138948117e-04,1.4673246686e-04,7.4490668303e+01,-1.8750572344e-03,-1.2500381563e-03,-2.5000763126e-03,-3.4376049880e-03
3.9598696119e-05,1.4665843612e-04,1.5191034731e-04,7.4890096334e+01,1.0000001526e+07,2.5890692062e-06,1.8527855831e-04,3.9598696119e-05,1.4665843612e-04,1.5191034731e-04,7.4890096334e+01,3.9598696119e-05,1.4665843612e-04,1.5191034731e-04,7.4890096334e+01,3.9598696119e-05,1.4665843612e-04,1.5191034731e-04,7.4890096334e+01,9.3752861721e-04,1.5625476371e-03,6.2501907814e-04,0.0000000000e+00
4.0128535394e-05,1.5186549994e-04,1.5707778145e-04,7.5198616573e+01,1.0000003052e+07,2.5840268307e-06,1.8527470829e-04,4.0128535394e-05,1.5186549994e-04,1.5707778145e-04,7.5198616573e+01,4.0128535394e-05,1.5186549994e-04,1.5707778145e-04,7.5198616573e+01,4.0128535394e-05,1.5186549994e-04,1.5707778145e-04,7.5198616573e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04
4.0434425143e-05,1.5682254854e-04,1.6195139538e-04,7.5542013158e+01,1.0000003052e+07,2.5778628381e-06,1.8526944702e-04,4.0434425143e-05,1.5682254854e-04,1.6195139538e-04,7.5542013158e+01,4.0434425143e-05,1.5682254854e-04,1.6195139538e-04,7.5542013158e+01,4.0434425143e-05,1.5682254854e-04,1.6195139538e-04,7.5542013158e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
4.0297097050e-05,1.6185898547e-04,1.6679984175e-04,7.6019630643e+01,1.0000003052e+07,2.5711370255e-06,1.8526182597e-04,4.0297097050e-05,1.6185898547e-04,1.6679984175e-04,7.6019630643e+01,4.0297097050e-05,1.6185898547e-04,1.6679984175e-04,7.6019630643e+01,4.0297097050e-05,1.6185898547e-04,1.6679984175e-04,7.6019630643e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
3.9650705839e-05,1.6801724953e-04,1.7263248423e-04,7.6721610641e+01,1.0000003052e+07,2.5587943204e-06,1.8523243735e-04,3.9650705839e-05,1.6801724953e-04,1.7263248423e-04,7.6721610641e+01,3.9650705839e-05,1.6801724953e-04,1.7263248423e-04,7.6721610641e+01,3.9650705839e-05,1.6801724953e-04,1.7263248423e-04,7.6721610641e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.5625476371e-03
3.8840944787e-05,1.7634302308e-04,1.8056987783e-04,7.7578493633e+01,1.0000003052e+07,2.5537944911e-06,1.8520418871e-04,3.8840944787e-05,1.7634302308e-04,1.8056987783e-04,7.7578493633e+01,3.8840944787e-05,1.7634302308e-04,1.8056987783e-04,7.7578493633e+01,3.8840944787e-05,1.7634302308e-04,1.8056987783e-04,7.7578493633e+01,-4.6876431443e-03,-4.6876431443e-03,-6.2501905486e-03,-6.5627004951e-03
3.8183069499e-05,1.8745455567e-04,1.9130383487e-04,7.8486796468e+01,1.0000003052e+07,2.5492479946e-06,1.8515868656e-04,3.8183069499e-05,1.8745455567e-04,1.9130383487e-04,7.8486796468e+01,3.8183069499e-05,1.8745455567e-04,1.9130383487e-04,7.8486796468e+01,3.8183069499e-05,1.8745455567e-04,1.9130383487e-04,7.8486796468e+01,3.1250953907e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
3.7499903576e-05,2.0172692491e-04,2.0518283311e-04,7.9469247075e+01,1.0000003052e+07,2.5448754312e-06,1.8508395556e-04,3.7499903576e-05,2.0172692491e-04,2.0518283311e-04,7.9469247075e+01,3.7499903576e-05,2.0172692491e-04,2.0518283311e-04,7.9469247075e+01,3.7499903576e-05,2.0172692491e-04,2.0518283311e-04,7.9469247075e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-6.2501907814e-04
3.6601115521e-05,2.1970634922e-04,2.2273419483e-04,8.0541898523e+01,1.0000003052e+07,2.5408340509e-06,1.8495876601e-04,3.6601115521e-05,2.1970634922e-04,2.2273419483e-04,8.0541898523e+01,3.6601115521e-05,2.1970634922e-04,2.2273419483e-04,8.0541898523e+01,3.6601115521e-05,2.1970634922e-04,2.2273419483e-04,8.0541898523e+01,0.0000000000e+00,6.2501907814e-04,-6.2501907814e-04,-6.2501907814e-04
3.5588926754e-05,2.4336075084e-04,2.4594923614e-04,8.1680082129e+01,1.0000003052e+07,2.5377447385e-06,1.8474855779e-04,3.5588926754e-05,2.4336075084e-04,2.4594923614e-04,8.1680082129e+01,3.5588926754e-05,2.4336075084e-04,2.4594923614e-04,8.1680082129e+01,3.5588926754e-05,2.4336075084e-04,2.4594923614e-04,8.1680082129e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
3.4616077476e-05,2.7561414673e-04,2.7777946414e-04,8.2841360856e+01,1.0000003052e+07,2.5362817602e-06,1.8439786907e-04,3.4616077476e-05,2.7561414673e-04,2.7777946414e-04,8.2841360856e+01,3.4616077476e-05,2.7561414673e-04,2.7777946414e-04,8.2841360856e+01,3.4616077476e-05,2.7561414673e-04,2.7777946414e-04,8.2841360856e+01,-1.8750572344e-03,-1.5625476371e-03,-2.8125857934e-03,-3.4376049880e-03
3.3686461582e-05,3.1941398250e-04,3.2118541360e-04,8.3979657639e+01,1.0000003052e+07,2.5369000421e-06,1.8382535219e-04,3.3686461582e-05,3.1941398250e-04,3.2118541360e-04,8.3979657639e+01,3.3686461582e-05,3.1941398250e-04,3.2118541360e-04,8.3979657639e+01,3.3686461582e-05,3.1941398250e-04,3.2118541360e-04,8.3979657639e+01,-3.1250953907e-04,3.1250953907e-04,-3.1250952743e-03,-3.7501144689e-03
3.2501742524e-05,3.8023023462e-04,3.8161681643e-04,8.5114290704e+01,1.0000003052e+07,2.5451840852e-06,1.8157047463e-04,3.2501742524e-05,3.8023023462e-04,3.8161681643e-04,8.5114290704e+01,3.2501742524e-05,3.8023023462e-04,3.8161681643e-04,8.5114290704e+01,3.2501742524e-05,3.8023023462e-04,3.8161681643e-04,8.5114290704e+01,0.0000000000e+00,6.2501907814e-04,0.0000000000e+00,-3.1250953907e-04
3.0668182594e-05,4.6676211626e-04,4.6776854383e-04,8.6240842647e+01,1.0000003052e+07,2.5530231800e-06,1.7964926558e-04,3.0668182594e-05,4.6676211626e-04,4.6776854383e-04,8.6240842647e+01,3.0668182594e-05,4.6676211626e-04,4.6776854383e-04,8.6240842647e+01,3.0668182594e-05,4.6676211626e-04,4.6776854383e-04,8.6240842647e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
2.8157122823e-05,5.8850934399e-04,5.8918254517e-04,8.7260789514e+01,1.0000003052e+07,2.5635664346e-06,1.7708533333e-04,2.8157122823e-05,5.8850934399e-04,5.8918254517e-04,8.7260789514e+01,2.8157122823e-05,5.8850934399e-04,5.8918254517e-04,8.7260789514e+01,2.8157122823e-05,5.8850934399e-04,5.8918254517e-04,8.7260789514e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
2.5387002496e-05,7.5829153207e-04,7.5871638147e-04,8.8082505580e+01,1.0000003052e+07,2.5770617440e-06,1.7388217308e-04,2.5387002496e-05,7.5829153207e-04,7.5871638147e-04,8.8082505580e+01,2.5387002496e-05,7.5829153207e-04,7.5871638147e-04,8.8082505580e+01,2.5387002496e-05,7.5829153207e-04,7.5871638147e-04,8.8082505580e+01,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-9.3752861721e-04
2.3470391157e-05,9.8831617759e-04,9.8859482405e-04,8.8639610662e+01,1.0000003052e+07,2.5932005274e-06,1.7015689308e-04,2.3470391157e-05,9.8831617759e-04,9.8859482405e-04,8.8639610662e+01,2.3470391157e-05,9.8831617759e-04,9.8859482405e-04,8.8639610662e+01,2.3470391157e-05,9.8831617759e-04,9.8859482405e-04,8.8639610662e+01,6.2501907814e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
2.3692616898e-05,1.2787275750e-03,1.2789470479e-03,8.8938536423e+01,1.0000003052e+07,2.6102677222e-06,1.6615881329e-04,2.3692616898e-05,1.2787275750e-03,1.2789470479e-03,8.8938536423e+01,2.3692616898e-05,1.2787275750e-03,1.2789470479e-03,8.8938536423e+01,2.3692616898e-05,1.2787275750e-03,1.2789470479e-03,8.8938536423e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.8750572344e-03
2.6317763710e-05,1.6237132683e-03,1.6239265384e-03,8.9071416443e+01,1.0000003052e+07,2.6256145270e-06,1.6225882265e-04,2.6317763710e-05,1.6237132683e-03,1.6239265384e-03,8.9071416443e+01,2.6317763710e-05,1.6237132683e-03,1.6239265384e-03,8.9071416443e+01,2.6317763710e-05,1.6237132683e-03,1.6239265384e-03,8.9071416443e+01,3.1250953907e-04,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
3.0711685894e-05,2.0062996207e-03,2.0065346685e-03,8.9123013058e+01,1.0000003052e+07,2.6371627439e-06,1.5890097110e-04,3.0711685894e-05,2.0062996207e-03,2.0065346685e-03,8.9123013058e+01,3.0711685894e-05,2.0062996207e-03,2.0065346685e-03,8.9123013058e+01,3.0711685894e-05,2.0062996207e-03,2.0065346685e-03,8.9123013058e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
3.5984797458e-05,2.3897766509e-03,2.3900475617e-03,8.9137323337e+01,1.0000003052e+07,2.6475213536e-06,1.5545271568e-04,3.5984797458e-05,2.3897766509e-03,2.3900475617e-03,8.9137323337e+01,3.5984797458e-05,2.3897766509e-03,2.3900475617e-03,8.9137323337e+01,3.5984797458e-05,2.3897766509e-03,2.3900475617e-03,8.9137323337e+01,0.0000000000e+00,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
4.1480330215e-05,2.7390952884e-03,2.7394093554e-03,8.9132397072e+01,1.0000003052e+07,2.6481557967e-06,1.5583557656e-04,4.1480330215e-05,2.7390952884e-03,2.7394093554e-03,8.9132397072e+01,4.1480330215e-05,2.7390952884e-03,2.7394093554e-03,8.9132397072e+01,4.1480330215e-05,2.7390952884e-03,2.7394093554e-03,8.9132397072e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
4.6689100657e-05,3.0178054798e-03,3.0181666267e-03,8.9113642683e+01,1.0000001526e+07,2.6475594334e-06,1.5758743709e-04,4.6689100657e-05,3.0178054798e-03,3.0181666267e-03,8.9113642683e+01,4.6689100657e-05,3.0178054798e-03,3.0181666267e-03,8.9113642683e+01,4.6689100657e-05,3.0178054798e-03,3.0181666267e-03,8.9113642683e+01,1.2500381563e-03,1.8750572344e-03,9.3752861721e-04,6.2501907814e-04
5.1173564733e-05,3.1902334649e-03,3.1906438683e-03,8.9081021612e+01,1.0000001526e+07,2.6468149744e-06,1.6042702569e-04,5.1173564733e-05,3.1902334649e-03,3.1906438683e-03,8.9081021612e+01,5.1173564733e-05,3.1902334649e-03,3.1906438683e-03,8.9081021612e+01,5.1173564733e-05,3.1902334649e-03,3.1906438683e-03,8.9081021612e+01,0.0000000000e+00,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
5.4778088591e-05,3.2407905708e-03,3.2412534864e-03,8.9031646200e+01,1.0000001526e+07,2.6465157224e-06,1.6395087787e-04,5.4778088591e-05,3.2407905708e-03,3.2412534864e-03,8.9031646200e+01,5.4778088591e-05,3.2407905708e-03,3.2412534864e-03,8.9031646200e+01,5.4778088591e-05,3.2407905708e-03,3.2412534864e-03,8.9031646200e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
5.7372747953e-05,3.1679430395e-03,3.1684625189e-03,8.8962470314e+01,1.0000003052e+07,2.6468018340e-06,1.6773192724e-04,5.7372747953e-05,3.1679430395e-03,3.1684625189e-03,8.8962470314e+01,5.7372747953e-05,3.1679430395e-03,3.1684625189e-03,8.8962470314e+01,5.7372747953e-05,3.1679430395e-03,3.1684625189e-03,8.8962470314e+01,3.1250953907e-04,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
5.8924830429e-05,2.9882452461e-03,2.9888261552e-03,8.8870345119e+01,1.0000003052e+07,2.6475896684e-06,1.7140339133e-04,5.8924830429e-05,2.9882452461e-03,2.9888261552e-03,8.8870345119e+01,5.8924830429e-05,2.9882452461e-03,2.9888261552e-03,8.8870345119e+01,5.8924830429e-05,2.9882452461e-03,2.9888261552e-03,8.8870345119e+01,0.0000000000e+00,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
5.9708562121e-05,2.7274040868e-03,2.7280575809e-03,8.8745883195e+01,1.0000003052e+07,2.6488381645e-06,1.7470130471e-04,5.9708562121e-05,2.7274040868e-03,2.7280575809e-03,8.8745883195e+01,5.9708562121e-05,2.7274040868e-03,2.7280575809e-03,8.8745883195e+01,5.9708562121e-05,2.7274040868e-03,2.7280575809e-03,8.8745883195e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
5.9996140011e-05,2.4131464470e-03,2.4138921500e-03,8.8575800954e+01,1.0000003052e+07,2.6528218994e-06,1.7971583386e-04,5.9996140011e-05,2.4131464470e-03,2.4138921500e-03,8.8575800954e+01,5.9996140011e-05,2.4131464470e-03,2.4138921500e-03,8.8575800954e+01,5.9996140011e-05,2.4131464470e-03,2.4138921500e-03,8.8575800954e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
