2024-12-09,15:58:40,Sample Rate(S):,0.010
X,Y,R,Theta,Frequency,X Noise,Y Noise,XD1,YD1,RD1,Theta D1,XD2,YD2,RD2,Theta D2,XD3,YD3,RD3,Theta D3,ADC1,ADC2,ADC3,ADC4
-4.1545547245e-06,-3.4779002687e-05,3.5026266614e-05,-9.6812043116e+01,1.0000003052e+07,8.5668039533e-06,8.4052066275e-05,-4.1545547245e-06,-3.4779002687e-05,3.5026266614e-05,-9.6812043116e+01,-4.1545547245e-06,-3.4779002687e-05,3.5026266614e-05,-9.6812043116e+01,-4.1545547245e-06,-3.4779002687e-05,3.5026266614e-05,-9.6812043116e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
-3.5029380689e-06,-3.4447024851e-05,3.4624674673e-05,-9.5806488771e+01,1.0000003052e+07,8.5656808146e-06,8.4050941179e-05,-3.5029380689e-06,-3.4447024851e-05,3.4624674673e-05,-9.5806488771e+01,-3.5029380689e-06,-3.4447024851e-05,3.4624674673e-05,-9.5806488771e+01,-3.5029380689e-06,-3.4447024851e-05,3.4624674673e-05,-9.5806488771e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-1.2500381563e-03
-2.8526331885e-06,-3.4797085419e-05,3.4913817748e-05,-9.4686582861e+01,1.0000003052e+07,8.5647379609e-06,8.4050058190e-05,-2.8526331885e-06,-3.4797085419e-05,3.4913817748e-05,-9.4686582861e+01,-2.8526331885e-06,-3.4797085419e-05,3.4913817748e-05,-9.4686582861e+01,-2.8526331885e-06,-3.4797085419e-05,3.4913817748e-05,-9.4686582861e+01,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
-2.2887672723e-06,-3.5815744190e-05,3.5888800308e-05,-9.3656461656e+01,1.0000003052e+07,8.5639463089e-06,8.4049618193e-05,-2.2887672723e-06,-3.5815744190e-05,3.5888800308e-05,-9.3656461656e+01,-2.2887672723e-06,-3.5815744190e-05,3.5888800308e-05,-9.3656461656e+01,-2.2887672723e-06,-3.5815744190e-05,3.5888800308e-05,-9.3656461656e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-2.1251449952e-06,-3.7046151249e-05,3.7107055443e-05,-9.3283169968e+01,1.0000003052e+07,8.5632129199e-06,8.4049709438e-05,-2.1251449952e-06,-3.7046151249e-05,3.7107055443e-05,-9.3283169968e+01,-2.1251449952e-06,-3.7046151249e-05,3.7107055443e-05,-9.3283169968e+01,-2.1251449952e-06,-3.7046151249e-05,3.7107055443e-05,-9.3283169968e+01,3.1250953907e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
-2.5808321113e-06,-3.8137753269e-05,3.8224977682e-05,-9.3871386043e+01,1.0000003052e+07,8.5623909579e-06,8.4050281770e-05,-2.5808321113e-06,-3.8137753269e-05,3.8224977682e-05,-9.3871386043e+01,-2.5808321113e-06,-3.8137753269e-05,3.8224977682e-05,-9.3871386043e+01,-2.5808321113e-06,-3.8137753269e-05,3.8224977682e-05,-9.3871386043e+01,-6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
-3.5389515282e-06,-3.9074854599e-05,3.9234786094e-05,-9.5175082108e+01,1.0000003052e+07,8.5599847950e-06,8.4052343566e-05,-3.5389515282e-06,-3.9074854599e-05,3.9234786094e-05,-9.5175082108e+01,-3.5389515282e-06,-3.9074854599e-05,3.9234786094e-05,-9.5175082108e+01,-3.5389515282e-06,-3.9074854599e-05,3.9234786094e-05,-9.5175082108e+01,0.0000000000e+00,6.2501907814e-04,-6.2501907814e-04,-9.3752861721e-04
-4.7128793073e-06,-3.9982979560e-05,4.0259780003e-05,-9.6722564108e+01,1.0000003052e+07,8.5583797435e-06,8.4053655930e-05,-4.7128793073e-06,-3.9982979560e-05,4.0259780003e-05,-9.6722564108e+01,-4.7128793073e-06,-3.9982979560e-05,4.0259780003e-05,-9.6722564108e+01,-4.7128793073e-06,-3.9982979560e-05,4.0259780003e-05,-9.6722564108e+01,-3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
-5.6259347920e-06,-4.1000315867e-05,4.1384502455e-05,-9.7813162109e+01,1.0000001526e+07,8.5566732274e-06,8.4055111320e-05,-5.6259347920e-06,-4.1000315867e-05,4.1384502455e-05,-9.7813162109e+01,-5.6259347920e-06,-4.1000315867e-05,4.1384502455e-05,-9.7813162109e+01,-5.6259347920e-06,-4.1000315867e-05,4.1384502455e-05,-9.7813162109e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
-5.9384019986e-06,-4.2113250118e-05,4.2529877190e-05,-9.8026383298e+01,1.0000001526e+07,8.5551045618e-06,8.4056689308e-05,-5.9384019986e-06,-4.2113250118e-05,4.2529877190e-05,-9.8026383298e+01,-5.9384019986e-06,-4.2113250118e-05,4.2529877190e-05,-9.8026383298e+01,-5.9384019986e-06,-4.2113250118e-05,4.2529877190e-05,-9.8026383298e+01,-2.1875668317e-03,-1.8750572344e-03,-3.1250952743e-03,-2.5000763126e-03
-5.8032827854e-06,-4.3079688486e-05,4.3468812396e-05,-9.7672159859e+01,1.0000001526e+07,8.5538442065e-06,8.4058315236e-05,-5.8032827854e-06,-4.3079688486e-05,4.3468812396e-05,-9.7672159859e+01,-5.8032827854e-06,-4.3079688486e-05,4.3468812396e-05,-9.7672159859e+01,-5.8032827854e-06,-4.3079688486e-05,4.3468812396e-05,-9.7672159859e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-9.3752861721e-04
-5.3268831023e-06,-4.3627985383e-05,4.3951982801e-05,-9.6961242958e+01,1.0000003052e+07,8.5528934205e-06,8.4059858629e-05,-5.3268831023e-06,-4.3627985383e-05,4.3951982801e-05,-9.6961242958e+01,-5.3268831023e-06,-4.3627985383e-05,4.3951982801e-05,-9.6961242958e+01,-5.3268831023e-06,-4.3627985383e-05,4.3951982801e-05,-9.6961242958e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
-4.6044974852e-06,-4.3673590248e-05,4.3915645074e-05,-9.6018456043e+01,1.0000003052e+07,8.5521332164e-06,8.4061168783e-05,-4.6044974852e-06,-4.3673590248e-05,4.3915645074e-05,-9.6018456043e+01,-4.6044974852e-06,-4.3673590248e-05,4.3915645074e-05,-9.6018456043e+01,-4.6044974852e-06,-4.3673590248e-05,4.3915645074e-05,-9.6018456043e+01,6.2501907814e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
-3.6719591740e-06,-4.3282549268e-05,4.3438028907e-05,-9.4849194762e+01,1.0000003052e+07,8.5514692005e-06,8.4062145280e-05,-3.6719591740e-06,-4.3282549268e-05,4.3438028907e-05,-9.4849194762e+01,-3.6719591740e-06,-4.3282549268e-05,4.3438028907e-05,-9.4849194762e+01,-3.6719591740e-06,-4.3282549268e-05,4.3438028907e-05,-9.4849194762e+01,0.0000000000e+00,6.2501907814e-04,-6.2501907814e-04,-9.3752861721e-04
-2.5181896312e-06,-4.2541124353e-05,4.2615590343e-05,-9.3387634563e+01,1.0000003052e+07,8.5505552410e-06,8.4063128925e-05,-2.5181896312e-06,-4.2541124353e-05,4.2615590343e-05,-9.3387634563e+01,-2.5181896312e-06,-4.2541124353e-05,4.2615590343e-05,-9.3387634563e+01,-2.5181896312e-06,-4.2541124353e-05,4.2615590343e-05,-9.3387634563e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
-1.4238429363e-06,-4.1701927941e-05,4.1726228235e-05,-9.1955516592e+01,1.0000003052e+07,8.5504368792e-06,8.4063326212e-05,-1.4238429363e-06,-4.1701927941e-05,4.1726228235e-05,-9.1955516592e+01,-1.4238429363e-06,-4.1701927941e-05,4.1726228235e-05,-9.1955516592e+01,-1.4238429363e-06,-4.1701927941e-05,4.1726228235e-05,-9.1955516592e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.2500381563e-03
-8.1038457105e-07,-4.0992780420e-05,4.1000789867e-05,-9.1132537493e+01,1.0000003052e+07,8.5505250063e-06,8.4063454448e-05,-8.1038457105e-07,-4.0992780420e-05,4.1000789867e-05,-9.1132537493e+01,-8.1038457105e-07,-4.0992780420e-05,4.1000789867e-05,-9.1132537493e+01,-8.1038457105e-07,-4.0992780420e-05,4.1000789867e-05,-9.1132537493e+01,0.0000000000e+00,6.2501907814e-04,-6.2501907814e-04,-1.2500381563e-03
-9.1338779866e-07,-4.0493465943e-05,4.0503766014e-05,-9.1292175938e+01,1.0000003052e+07,8.5507065503e-06,8.4063543747e-05,-9.1338779866e-07,-4.0493465943e-05,4.0503766014e-05,-9.1292175938e+01,-9.1338779866e-07,-4.0493465943e-05,4.0503766014e-05,-9.1292175938e+01,-9.1338779866e-07,-4.0493465943e-05,4.0503766014e-05,-9.1292175938e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-1.7330887671e-06,-4.0011378475e-05,4.0048895168e-05,-9.2480217735e+01,1.0000003052e+07,8.5508360971e-06,8.4063557765e-05,-1.7330887671e-06,-4.0011378475e-05,4.0048895168e-05,-9.2480217735e+01,-1.7330887671e-06,-4.0011378475e-05,4.0048895168e-05,-9.2480217735e+01,-1.7330887671e-06,-4.0011378475e-05,4.0048895168e-05,-9.2480217735e+01,3.1250953907e-04,6.2501907814e-04,3.1250953907e-04,-3.1250953907e-04
-2.9037558507e-06,-3.9406416068e-05,3.9513256325e-05,-9.4214366939e+01,1.0000003052e+07,8.5507919706e-06,8.4063415576e-05,-2.9037558507e-06,-3.9406416068e-05,3.9513256325e-05,-9.4214366939e+01,-2.9037558507e-06,-3.9406416068e-05,3.9513256325e-05,-9.4214366939e+01,-2.9037558507e-06,-3.9406416068e-05,3.9513256325e-05,-9.4214366939e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
-3.9529207000e-06,-3.8754849698e-05,3.8955923262e-05,-9.5823926783e+01,1.0000003052e+07,8.5505335726e-06,8.4063033102e-05,-3.9529207000e-06,-3.8754849698e-05,3.8955923262e-05,-9.5823926783e+01,-3.9529207000e-06,-3.8754849698e-05,3.8955923262e-05,-9.5823926783e+01,-3.9529207000e-06,-3.8754849698e-05,3.8955923262e-05,-9.5823926783e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
-4.6666478490e-06,-3.8155968916e-05,3.8440285718e-05,-9.6972910767e+01,1.0000003052e+07,8.5500908711e-06,8.4062364065e-05,-4.6666478490e-06,-3.8155968916e-05,3.8440285718e-05,-9.6972910767e+01,-4.6666478490e-06,-3.8155968916e-05,3.8440285718e-05,-9.6972910767e+01,-4.6666478490e-06,-3.8155968916e-05,3.8440285718e-05,-9.6972910767e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.5625476371e-03
-5.0405569295e-06,-3.7667040177e-05,3.8002804237e-05,-9.7621976831e+01,1.0000003052e+07,8.5488736060e-06,8.4060101444e-05,-5.0405569295e-06,-3.7667040177e-05,3.8002804237e-05,-9.7621976831e+01,-5.0405569295e-06,-3.7667040177e-05,3.8002804237e-05,-9.7621976831e+01,-5.0405569295e-06,-3.7667040177e-05,3.8002804237e-05,-9.7621976831e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03
-5.0375230682e-06,-3.7490548639e-05,3.7827475146e-05,-9.7652879170e+01,1.0000003052e+07,8.5482731128e-06,8.4058543000e-05,-5.0375230682e-06,-3.7490548639e-05,3.7827475146e-05,-9.7652879170e+01,-5.0375230682e-06,-3.7490548639e-05,3.7827475146e-05,-9.7652879170e+01,-5.0375230682e-06,-3.7490548639e-05,3.7827475146e-05,-9.7652879170e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
-4.5123143031e-06,-3.7796909400e-05,3.8065303631e-05,-9.6807937558e+01,1.0000003052e+07,8.5478585419e-06,8.4056769777e-05,-4.5123143031e-06,-3.7796909400e-05,3.8065303631e-05,-9.6807937558e+01,-4.5123143031e-06,-3.7796909400e-05,3.8065303631e-05,-9.6807937558e+01,-4.5123143031e-06,-3.7796909400e-05,3.8065303631e-05,-9.6807937558e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
-3.6134657314e-06,-3.8516253631e-05,3.8685383911e-05,-9.5359617746e+01,1.0000001526e+07,8.5476946696e-06,8.4054860811e-05,-3.6134657314e-06,-3.8516253631e-05,3.8685383911e-05,-9.5359617746e+01,-3.6134657314e-06,-3.8516253631e-05,3.8685383911e-05,-9.5359617746e+01,-3.6134657314e-06,-3.8516253631e-05,3.8685383911e-05,-9.5359617746e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-2.6279395240e-06,-3.9115195251e-05,3.9203374417e-05,-9.3843626380e+01,1.0000001526e+07,8.5477465338e-06,8.4052895257e-05,-2.6279395240e-06,-3.9115195251e-05,3.9203374417e-05,-9.3843626380e+01,-2.6279395240e-06,-3.9115195251e-05,3.9203374417e-05,-9.3843626380e+01,-2.6279395240e-06,-3.9115195251e-05,3.9203374417e-05,-9.3843626380e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
-1.8382221698e-06,-3.9115947774e-05,3.9159116831e-05,-9.2690596323e+01,1.0000001526e+07,8.5479253532e-06,8.4050971944e-05,-1.8382221698e-06,-3.9115947774e-05,3.9159116831e-05,-9.2690596323e+01,-1.8382221698e-06,-3.9115947774e-05,3.9159116831e-05,-9.2690596323e+01,-1.8382221698e-06,-3.9115947774e-05,3.9159116831e-05,-9.2690596323e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04
-1.0962717454e-06,-3.8572322181e-05,3.8587897716e-05,-9.1627983825e+01,1.0000003052e+07,8.5482025747e-06,8.4049212384e-05,-1.0962717454e-06,-3.8572322181e-05,3.8587897716e-05,-9.1627983825e+01,-1.0962717454e-06,-3.8572322181e-05,3.8587897716e-05,-9.1627983825e+01,-1.0962717454e-06,-3.8572322181e-05,3.8587897716e-05,-9.1627983825e+01,-6.2501907814e-04,0.0000000000e+00,-1.2500381563e-03,-9.3752861721e-04
-1.5566945248e-07,-3.7898387370e-05,3.7898707079e-05,-9.0235350913e+01,1.0000003052e+07,8.5487179472e-06,8.4047683163e-05,-1.5566945248e-07,-3.7898387370e-05,3.7898707079e-05,-9.0235350913e+01,-1.5566945248e-07,-3.7898387370e-05,3.7898707079e-05,-9.0235350913e+01,-1.5566945248e-07,-3.7898387370e-05,3.7898707079e-05,-9.0235350913e+01,9.3752861721e-04,1.5625476371e-03,6.2501907814e-04,3.1250953907e-04
7.9182774613e-07,-3.7577599840e-05,3.7585941533e-05,-8.8792860268e+01,1.0000003052e+07,8.5510979327e-06,8.4045155703e-05,7.9182774613e-07,-3.7577599840e-05,3.7585941533e-05,-8.8792860268e+01,7.9182774613e-07,-3.7577599840e-05,3.7585941533e-05,-8.8792860268e+01,7.9182774613e-07,-3.7577599840e-05,3.7585941533e-05,-8.8792860268e+01,6.2501907814e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
1.2166198034e-06,-3.7704350274e-05,3.7723973722e-05,-8.8151864655e+01,1.0000003052e+07,8.5528173757e-06,8.4044021005e-05,1.2166198034e-06,-3.7704350366e-05,3.7723973813e-05,-8.8151864660e+01,1.2166198034e-06,-3.7704350412e-05,3.7723973859e-05,-8.8151864662e+01,1.2166198034e-06,-3.7704350412e-05,3.7723973859e-05,-8.8151864662e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
6.7415150477e-07,-3.8203599275e-05,3.8209546946e-05,-8.8989054378e+01,1.0000003052e+07,8.5544639182e-06,8.4042932867e-05,6.7415145889e-07,-3.8203599367e-05,3.8209547037e-05,-8.8989054449e+01,6.7415145889e-07,-3.8203599458e-05,3.8209547129e-05,-8.8989054452e+01,6.7415155065e-07,-3.8203599458e-05,3.8209547130e-05,-8.8989054314e+01,-9.3752861721e-04,-9.3752861721e-04,-1.8750572344e-03,-2.1875668317e-03
-7.6938547707e-07,-3.8830561425e-05,3.8838182946e-05,-9.1135112358e+01,1.0000003052e+07,8.5556907228e-06,8.4041895988e-05,-7.6938552295e-07,-3.8830561470e-05,3.8838182993e-05,-9.1135112424e+01,-7.6938552295e-07,-3.8830561516e-05,3.8838183039e-05,-9.1135112423e+01,-7.6938543119e-07,-3.8830561562e-05,3.8838183083e-05,-9.1135112286e+01,-9.3752861721e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
-2.5599246613e-06,-3.9104506733e-05,3.9188208190e-05,-9.3745455277e+01,1.0000003052e+07,8.5563253580e-06,8.4040909998e-05,-2.5599247072e-06,-3.9104506779e-05,3.9188208239e-05,-9.3745455339e+01,-2.5599247072e-06,-3.9104506871e-05,3.9188208330e-05,-9.3745455330e+01,-2.5599246613e-06,-3.9104506917e-05,3.9188208373e-05,-9.3745455259e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-4.0879755440e-06,-3.8705430166e-05,3.8920712588e-05,-9.6029099535e+01,1.0000003052e+07,8.5564025813e-06,8.4039936050e-05,-4.0879755440e-06,-3.8705430212e-05,3.8920712634e-05,-9.6029099528e+01,-4.0879755899e-06,-3.8705430258e-05,3.8920712684e-05,-9.6029099588e+01,-4.0879755440e-06,-3.8705430258e-05,3.8920712679e-05,-9.6029099521e+01,3.1250953907e-04,3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04
-5.1906227797e-06,-3.7841932224e-05,3.8196261588e-05,-9.7810296127e+01,1.0000003052e+07,8.5560756936e-06,8.4038925250e-05,-5.1906227797e-06,-3.7841932316e-05,3.8196261679e-05,-9.7810296108e+01,-5.1906227797e-06,-3.7841932408e-05,3.8196261770e-05,-9.7810296089e+01,-5.1906227797e-06,-3.7841932408e-05,3.8196261770e-05,-9.7810296089e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
-6.0194428036e-06,-3.7132924555e-05,3.7617652475e-05,-9.9207858181e+01,1.0000003052e+07,8.5555077353e-06,8.4037866168e-05,-6.0194428036e-06,-3.7132924601e-05,3.7617652520e-05,-9.9207858170e+01,-6.0194428036e-06,-3.7132924601e-05,3.7617652520e-05,-9.9207858170e+01,-6.0194428036e-06,-3.7132924601e-05,3.7617652520e-05,-9.9207858170e+01,9.3752861721e-04,1.5625476371e-03,9.3752861721e-04,6.2501907814e-04
-6.7516800819e-06,-3.6934208580e-05,3.7546250776e-05,-1.0035945906e+02,1.0000003052e+07,8.5541603808e-06,8.4035914270e-05,-6.7516800819e-06,-3.6934208626e-05,3.7546250821e-05,-1.0035945904e+02,-6.7516800819e-06,-3.6934208626e-05,3.7546250821e-05,-1.0035945904e+02,-6.7516800819e-06,-3.6934208626e-05,3.7546250821e-05,-1.0035945904e+02,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
-7.5089487037e-06,-3.7256935124e-05,3.8006098530e-05,-1.0139503193e+02,1.0000003052e+07,8.5535581977e-06,8.4035272182e-05,-7.5089487037e-06,-3.7256935170e-05,3.8006098575e-05,-1.0139503192e+02,-7.5089487037e-06,-3.7256935170e-05,3.8006098575e-05,-1.0139503192e+02,-7.5089487037e-06,-3.7256935170e-05,3.8006098575e-05,-1.0139503192e+02,-1.2500381563e-03,-6.2501907814e-04,-1.5625476371e-03,-2.1875668317e-03
-8.1676279590e-06,-3.8064221050e-05,3.8930644364e-05,-1.0211060803e+02,1.0000001526e+07,8.5530502842e-06,8.4034997945e-05,-8.1676279590e-06,-3.8064221096e-05,3.8930644409e-05,-1.0211060802e+02,-8.1676279590e-06,-3.8064221096e-05,3.8930644409e-05,-1.0211060802e+02,-8.1676279590e-06,-3.8064221096e-05,3.8930644409e-05,-1.0211060802e+02,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03
-8.2981425392e-06,-3.9242712582e-05,4.0110468215e-05,-1.0193971238e+02,1.0000001526e+07,8.5526590374e-06,8.4035138062e-05,-8.2981425392e-06,-3.9242712582e-05,4.0110468215e-05,-1.0193971238e+02,-8.2981425392e-06,-3.9242712582e-05,4.0110468215e-05,-1.0193971238e+02,-8.2981425392e-06,-3.9242712582e-05,4.0110468215e-05,-1.0193971238e+02,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-7.7090426507e-06,-4.0638039195e-05,4.1362779987e-05,-1.0074139322e+02,1.0000001526e+07,8.5524248006e-06,8.4035693854e-05,-7.7090426507e-06,-4.0638039195e-05,4.1362779987e-05,-1.0074139322e+02,-7.7090426049e-06,-4.0638039195e-05,4.1362779978e-05,-1.0074139316e+02,-7.7090426507e-06,-4.0638039195e-05,4.1362779987e-05,-1.0074139322e+02,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
-6.8687973141e-06,-4.1902892842e-05,4.2462133779e-05,-9.9309243041e+01,1.0000003052e+07,8.5523791849e-06,8.4036610164e-05,-6.8687973141e-06,-4.1902892842e-05,4.2462133779e-05,-9.9309243041e+01,-6.8687972682e-06,-4.1902892842e-05,4.2462133771e-05,-9.9309242980e+01,-6.8687973141e-06,-4.1902892842e-05,4.2462133779e-05,-9.9309243041e+01,6.2501907814e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
-6.3884303268e-06,-4.2743437504e-05,4.3218207872e-05,-9.8500506989e+01,1.0000003052e+07,8.5525092401e-06,8.4037771382e-05,-6.3884302809e-06,-4.2743437550e-05,4.3218207911e-05,-9.8500506920e+01,-6.3884302351e-06,-4.2743437550e-05,4.3218207904e-05,-9.8500506860e+01,-6.3884302351e-06,-4.2743437550e-05,4.3218207904e-05,-9.8500506860e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
-6.2036240586e-06,-4.3267663229e-05,4.3710131924e-05,-9.8159344927e+01,1.0000003052e+07,8.5527497474e-06,8.4039010624e-05,-6.2036240586e-06,-4.3267663229e-05,4.3710131924e-05,-9.8159344927e+01,-6.2036240586e-06,-4.3267663321e-05,4.3710132014e-05,-9.8159344910e+01,-6.2036240586e-06,-4.3267663321e-05,4.3710132014e-05,-9.8159344910e+01,-8.4377573803e-03,-8.4377573803e-03,-9.6877953038e-03,-1.2500381563e-03
-5.6908051473e-06,-4.3719502377e-05,4.4088322165e-05,-9.7416288567e+01,1.0000003052e+07,8.5534145075e-06,8.4041062652e-05,-5.6908051473e-06,-4.3719502377e-05,4.4088322165e-05,-9.7416288567e+01,-5.6908051473e-06,-4.3719502469e-05,4.4088322256e-05,-9.7416288552e+01,-5.6908051473e-06,-4.3719502469e-05,4.4088322256e-05,-9.7416288552e+01,-6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
-4.6888015287e-06,-4.4090727804e-05,4.4339340749e-05,-9.6070277656e+01,1.0000003052e+07,8.5538452239e-06,8.4041653025e-05,-4.6888015287e-06,-4.4090727895e-05,4.4339340840e-05,-9.6070277644e+01,-4.6888014828e-06,-4.4090727895e-05,4.4339340835e-05,-9.6070277585e+01,-4.6888015287e-06,-4.4090727895e-05,4.4339340840e-05,-9.6070277644e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
-3.6204455623e-06,-4.4344551033e-05,4.4492098539e-05,-9.4667484702e+01,1.0000003052e+07,8.5543253424e-06,8.4041920047e-05,-3.6204455623e-06,-4.4344551033e-05,4.4492098539e-05,-9.4667484702e+01,-3.6204455623e-06,-4.4344551033e-05,4.4492098539e-05,-9.4667484702e+01,-3.6204455623e-06,-4.4344551033e-05,4.4492098539e-05,-9.4667484702e+01,1.9375590608e-02,2.0000610501e-02,2.0938139409e-02,2.0938139409e-02
-2.9880094254e-06,-4.4514525080e-05,4.4614696496e-05,-9.3840189780e+01,1.0000003052e+07,8.5547999225e-06,8.4041898145e-05,-2.9880094254e-06,-4.4514525080e-05,4.4614696496e-05,-9.3840189780e+01,-2.9880094254e-06,-4.4514525080e-05,4.4614696496e-05,-9.3840189780e+01,-2.9880094254e-06,-4.4514525080e-05,4.4614696496e-05,-9.3840189780e+01,-9.3752861721e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
-2.8950764150e-06,-4.4783476369e-05,4.4876956483e-05,-9.3698808315e+01,1.0000003052e+07,8.5552236829e-06,8.4041656162e-05,-2.8950764150e-06,-4.4783476369e-05,4.4876956483e-05,-9.3698808315e+01,-2.8950764150e-06,-4.4783476369e-05,4.4876956483e-05,-9.3698808315e+01,-2.8950764150e-06,-4.4783476369e-05,4.4876956483e-05,-9.3698808315e+01,0.0000000000e+00,3.1250953907e-04,-9.3752861721e-04,-9.3752861721e-04
-3.0832552359e-06,-4.5237076143e-05,4.5342028195e-05,-9.3899125828e+01,1.0000003052e+07,8.5556016504e-06,8.4041315964e-05,-3.0832552359e-06,-4.5237076143e-05,4.5342028195e-05,-9.3899125828e+01,-3.0832552359e-06,-4.5237076143e-05,4.5342028195e-05,-9.3899125828e+01,-3.0832552359e-06,-4.5237076143e-05,4.5342028195e-05,-9.3899125828e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-3.1006118131e-06,-4.5809888933e-05,4.5914700453e-05,-9.3872128270e+01,1.0000003052e+07,8.5559919868e-06,8.4041068293e-05,-3.1006118131e-06,-4.5809888933e-05,4.5914700453e-05,-9.3872128270e+01,-3.1006118131e-06,-4.5809888933e-05,4.5914700453e-05,-9.3872128270e+01,-3.1006118131e-06,-4.5809888933e-05,4.5914700453e-05,-9.3872128270e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-2.7584979662e-06,-4.6452554218e-05,4.6534386258e-05,-9.3398418989e+01,1.0000003052e+07,8.5564946012e-06,8.4041098533e-05,-2.7584979662e-06,-4.6452554218e-05,4.6534386258e-05,-9.3398418989e+01,-2.7584979662e-06,-4.6452554218e-05,4.6534386258e-05,-9.3398418989e+01,-2.7584979662e-06,-4.6452554218e-05,4.6534386258e-05,-9.3398418989e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
-2.2959010330e-06,-4.6873933490e-05,4.6930126810e-05,-9.2804132818e+01,1.0000003052e+07,8.5581039383e-06,8.4042283053e-05,-2.2959010330e-06,-4.6873933490e-05,4.6930126810e-05,-9.2804132818e+01,-2.2959010330e-06,-4.6873933490e-05,4.6930126810e-05,-9.2804132818e+01,-2.2959010330e-06,-4.6873933490e-05,4.6930126810e-05,-9.2804132818e+01,6.2501907814e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
-2.2131724869e-06,-4.6801960160e-05,4.6854259223e-05,-9.2707394937e+01,1.0000003052e+07,8.5591320283e-06,8.4043314128e-05,-2.2131724869e-06,-4.6801960160e-05,4.6854259223e-05,-9.2707394937e+01,-2.2131724869e-06,-4.6801960160e-05,4.6854259223e-05,-9.2707394937e+01,-2.2131724869e-06,-4.6801960160e-05,4.6854259223e-05,-9.2707394937e+01,3.1250953907e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
